DEBUG | 2024-04-15 13:25:00,987 | color: 1
DEBUG | 2024-04-15 13:25:01,004 | received: 20
DEBUG | 2024-04-15 13:26:37,637 | color: 1
DEBUG | 2024-04-15 13:26:37,649 | received: 20
DEBUG | 2024-04-15 13:26:37,649 | num for this turn: 1
DEBUG | 2024-04-15 13:26:39,526 | An error occurred: can only concatenate str (not "int") to str
DEBUG | 2024-04-15 13:27:32,841 | color: 1
DEBUG | 2024-04-15 13:27:32,857 | received: 20
DEBUG | 2024-04-15 13:27:32,857 | num for this turn: 2
DEBUG | 2024-04-15 13:27:34,183 | press on spot: 1
DEBUG | 2024-04-15 13:27:34,192 | True
DEBUG | 2024-04-15 13:27:34,192 | send: 20
DEBUG | 2024-04-15 13:27:50,389 | received: 20
DEBUG | 2024-04-15 13:27:50,389 | num for this turn: 2
DEBUG | 2024-04-15 13:28:20,546 | send: 20
DEBUG | 2024-04-15 13:30:08,094 | color: 1
DEBUG | 2024-04-15 13:30:08,108 | received: 20
DEBUG | 2024-04-15 13:30:08,108 | num for this turn: 4
DEBUG | 2024-04-15 13:30:10,198 | press on spot: 1
DEBUG | 2024-04-15 13:30:10,214 | True
DEBUG | 2024-04-15 13:30:10,214 | send: 20
DEBUG | 2024-04-15 13:30:22,280 | received socket error [WinError 10054] An existing connection was forcibly closed by the remote host
DEBUG | 2024-04-15 13:30:28,600 | color: 1
DEBUG | 2024-04-15 13:30:28,619 | received: 20
DEBUG | 2024-04-15 13:30:28,620 | num for this turn: 2
DEBUG | 2024-04-15 13:30:30,496 | press on spot: 1
DEBUG | 2024-04-15 13:30:30,505 | True
DEBUG | 2024-04-15 13:30:30,505 | send: 20
DEBUG | 2024-04-15 13:30:50,648 | received: -1
DEBUG | 2024-04-15 13:30:50,669 | received: -1
DEBUG | 2024-04-15 13:30:50,699 | received: -1
DEBUG | 2024-04-15 13:30:50,720 | received: -1
DEBUG | 2024-04-15 13:30:50,743 | received: -1
DEBUG | 2024-04-15 13:30:50,758 | received: -1
DEBUG | 2024-04-15 13:30:50,775 | received: -1
DEBUG | 2024-04-15 13:30:50,798 | received: -1
DEBUG | 2024-04-15 13:30:50,821 | received: -1
DEBUG | 2024-04-15 13:30:50,851 | received: -1
